CCC(=O)NC1=CC=C(Cl)C(Cl)=C1	DTXSID8022111
ClCC(Cl)C=C	DTXSID8022113
NC12CC3CC(CC(C3)C1)C2	DTXSID8022117
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1	DTXSID7022120
O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	DTXSID2022121
OCCOC(=O)C=C	DTXSID2022123
CCCCCC(O)C#C	DTXSID7022124
CCCCCCCC(C)=O	DTXSID2022125
OC1=CC=C(OC2=CC=CC=C2)C=C1	DTXSID2022127
CC(=C)C(=O)OCCO	DTXSID7022128
ClC1=CC(Cl)=C(C=O)C=C1	DTXSID1022130
S(SC1=CC=CC=C1)C1=CC=CC=C1	DTXSID6022131
CCOC(=O)C1=CC(N)=CC=C1	DTXSID6022133
CCC=CCCO	DTXSID6022137
CCC=CCCO	DTXSID1022138
C=CCCCCCCC=C	DTXSID4022159
OC1=CC=C(C=C1)N=NC1=CC=CC=C1	DTXSID3022160
OC1=C(I)C=C(C=C1I)C#N	DTXSID8022161
OC1=C(Br)C=C(C=C1Br)C#N	DTXSID3022162
OC1=CC=CC=C1CC=C	DTXSID3022164
NC(=O)C1=C(Cl)C=CC=C1Cl	DTXSID7022170
CCCCCCCCCCN	DTXSID2022171
CNC(=O)OC1=CC(C)=C(C=C1)N(C)C	DTXSID7022172
CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1	DTXSID7022174
ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl	DTXSID2022179
CC(C)C1CCC(C)CC1O	DTXSID1022180
CCOCCOC(=O)C(C)=C	DTXSID1022186
CC1=CC=C(C)C(O)=C1C	DTXSID6022187
CCCCCCCCCCCC#N	DTXSID1022188
CC(=C)C(=O)OCC1CCCO1	DTXSID0022191
CC(=C)C(=O)OCC1=CC=CC=C1	DTXSID0022193
CCCCCCOC(=O)C=C	DTXSID5022194
OCCCC1=CN=CC=C1	DTXSID5022198
COC1=CC(OC)=C(C=O)C=C1OC	DTXSID1022217
CC(C)OC(=O)C(C)=C	DTXSID6022218
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1	DTXSID0022220
CN(C)CCCCl	DTXSID5022227
NCCCN1CCN(CCCN)CC1	DTXSID8022246
CC(C)=CCCC(C)=CCCC(C)(O)C=C	DTXSID3022247
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C	DTXSID7022253
CCOP(=S)(OCC)SCSC(C)(C)C	DTXSID2022254
CC(=O)C1=CC=C(Cl)C(Cl)=C1Cl	DTXSID2022256
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl	DTXSID1022265
CNC(=O)ON=C(C)SC	DTXSID1022267
CCN(CC)C1=CC=C(C=O)C(O)=C1	DTXSID5022271
CC(C)C1=CC=CC(C(C)C)=C1N	DTXSID5022279
CCC(C)N	DTXSID4022284
CCCCCCOC1=CC=C(N)C=C1	DTXSID4022288
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1	DTXSID8022292
CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1	DTXSID0022301
CC(C)(C)C1=CC=C(C=C)C=C1	DTXSID0022305
OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O	DTXSID5022308
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	DTXSID9022310
COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	DTXSID4022311
CCCCCCCCC1=CC=C(O)C=C1	DTXSID9022312
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1	DTXSID4022313
CC1CCCC(O)CCCCCC2=CC(O)=CC(O)=C2C(=O)O1	DTXSID4022315
C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	DTXSID3022320
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl	DTXSID8022325
CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	DTXSID3022326
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O	DTXSID8022329
CCC(C)C1=C(O)C=CC=C1	DTXSID2022331
CCC(C)C1=CC=C(O)C=C1	DTXSID7022332
CCC(C)C1=CC=CC=C1	DTXSID2022333
COC1=NC(NC(C)C)=NC(NC(C)C)=N1	DTXSID6022341
ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl	DTXSID6022345
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1	DTXSID0022353
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1	DTXSID9022360
CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C	DTXSID4022361
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O	DTXSID9022364
CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CC(O)C2O	DTXSID9022366
CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2=O	DTXSID4022367
CC12CCC3C(C1CCC2O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=CC(O)=CC=C31	DTXSID4022369
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	DTXSID3022370
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O	DTXSID8022371
CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2O	DTXSID8022377
CCC(C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	DTXSID2022381
CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	DTXSID7022382
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	DTXSID7022384
OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O	DTXSID6022391
OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1	DTXSID6022393
COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O	DTXSID1022394
OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=CC=C1	DTXSID1022396
OC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2	DTXSID6022399
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	DTXSID3022401
COC1=CC=C(C(=O)C2=C(O)C=CC=C2)C(O)=C1	DTXSID3022403
OC1=CC=CC=C1C(=O)C1=C(O)C=CC=C1	DTXSID8022404
COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	DTXSID3022405
OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	DTXSID8022406
OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1	DTXSID8022408
OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1	DTXSID3022409
CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	DTXSID7022411
COC1=CC(C=CC)=CC=C1O	DTXSID7022413
CC1=CC2=C(C=C1)C(C)=CC=C2	DTXSID7022415
CCCCOC(=O)C1=CC=C(N)C=C1	DTXSID7022417
NCCC1=CC(O)=C(O)C=C1	DTXSID6022420
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	DTXSID1022421
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1	DTXSID6022422
OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1	DTXSID1022425
C1=CC2=C(C=C1)C1=C(C=C2)C2=C(C=CC=C2)C=C1	DTXSID0022432
CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	DTXSID0022436
CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1	DTXSID5022437
OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	DTXSID5022439
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	DTXSID4022442
OC1=CC=C(CC2=CC=C(O)C=C2)C=C1	DTXSID9022445
OC1=C(CC2=C(O)C=CC=C2)C=CC=C1	DTXSID4022446
CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1	DTXSID4022448
COC(=O)C1=C(C=CC=C1)C(=O)OC	DTXSID3022455
OC1=CC=CC(=C1)C1=CC=CC=C1	DTXSID2022462
CCCCC1=CC=CC=C1	DTXSID6022472
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO	DTXSID6022474
CCC1=C(O)C=CC=C1	DTXSID1022479
CCC1=CC=CC(O)=C1	DTXSID0022480
CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	DTXSID5022481
OC1=CC=C(C=C1)C(=C(Cl)Cl)C1=CC=C(O)C=C1	DTXSID5022485
OC(=O)C=CC1=CC=CC=C1	DTXSID5022489
CCCCCCCCCCCCC1=CC=C(O)C=C1	DTXSID1022508
CC1=C(O)C=CC(Cl)=C1	DTXSID5022510
NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O)=N2	DTXSID0022519
CCOC(=O)C=CC1=CC=CC=C1	DTXSID9022520
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C	DTXSID9022522
CCCCCCCOC(=O)C1=CC=C(O)C=C1	DTXSID4022523
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12	DTXSID9022524
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1	DTXSID4022525
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1	DTXSID9022526
CCCOC(=O)C1=CC=C(O)C=C1	DTXSID4022527
CCOC(=O)C1=CC=C(O)C=C1	DTXSID9022528
COC(=O)C1=CC=C(O)C=C1	DTXSID4022529
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1	DTXSID3022536
COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)OCC(O)=O)C2=C1	DTXSID7022540
CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccc(cc1)[N+]([O-])=O	DTXSID2022541
CC(=O)NC1=CC=CC=C1	DTXSID2022543
CC(=O)NC1=NN=C(S1)S(N)(=O)=O	DTXSID7022544
CC(=O)NO	DTXSID7022546
CC(=O)NC1=C(I)C=C(I)C(C(O)=O)=C1I	DTXSID2022549
COC1=C(C)C(C)=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)=C1	DTXSID6022553
CC1=CC=C(C=C1)C(=CCN1CCCC1)C1=CC=CC(C=CC(O)=O)=N1	DTXSID6022555
NC1=NC2=C(N=CN2COCCO)C(=O)N1	DTXSID1022556
NC1=NC=NC2=C1N=CN2	DTXSID6022557
NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC=N1	DTXSID1022558
NC1=C2N=CN(C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3O)C2=NC=N1	DTXSID6022559
NC1=C2N=CN(C3OC(COP(O)(O)=O)C(O)C3O)C2=NC=N1	DTXSID5022560
CC1=C(C=CC=C1)N1C(CF)=NC2=C(C=C(N)C=C2)C1=O	DTXSID5022562
CCCSC1=CC=C2NC(NC(=O)OC)=NC2=C1	DTXSID0022563
CC(C)CC1NC(=S)N(CC=C)C1=O	DTXSID0022565
CC(C)CCCC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C	DTXSID0022569
ClC1=CC=CC(Cl)=C1N(CC=C)C1=NCCN1	DTXSID4022571
OC1=NC=NC2=C1C=NN2	DTXSID4022573
CC12CCC3C(CCC4=CCCCC34)C1CCC2(O)CC=C	DTXSID9022574
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	DTXSID9022576
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	DTXSID4022577
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(O)=O	DTXSID9022578
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C	DTXSID4022579
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1	DTXSID3022582
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O	DTXSID3022584
NCCCNCCSP(O)(O)=O	DTXSID8022585
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O	DTXSID3022586
NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)C=NC2=N1	DTXSID3022588
CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1	DTXSID8022589
NC1=CC=C(C=C1)C(=O)NCC(O)=O	DTXSID7022590
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1	DTXSID7022592
CC(=O)NC1=CC=C(CN=NC(N)=S)C=C1	DTXSID2022593
CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1	DTXSID2022595
ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1	DTXSID7022598
CC1OC(OC2CC3OC(O)(CC(O)C3C(O)=O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=C2)C(O)C(N)C1O	DTXSID9022601
CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O	DTXSID4022602
N=C1CC(=CNC1=O)C1=CC=NC=C1	DTXSID9022603
CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N	DTXSID9022607
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2O	DTXSID9022609
CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1	DTXSID8022610
COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O	DTXSID3022611
[H]C12CCC([H])(CC(C1)OC(=O)C(CCC)CCC)[N+]2(C)C	DTXSID8022612
CN1CCC2=CC=CC3=C2C1CC1=C3C(O)=C(O)C=C1	DTXSID8022614
COC(=O)C1=CCCN(C)C1	DTXSID3022617
COC1C(O)C(N)C(OC2OC(CCC2N)C(C)N)C(O)C1N(C)C(=O)CN	DTXSID2022624
CN1CCCC(C1)=C(C1=CC=CS1)C1=CC=CS1	DTXSID2022626
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1	DTXSID2022628
ClC1=CC=C(C=C1)C1CCC(CC1)C1C(=O)C(=O)C2=C(C=CC=C2)C1=O	DTXSID7022629
[H]C12CCC([H])(CC(C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)[O-]	DTXSID6022632
CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O	DTXSID1022635
CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2	DTXSID6022636
CC1C(NC(=O)C(=NOC(C)(C)C(O)=O)C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O	DTXSID0022640
NCC(CC(O)=O)C1=CC=C(Cl)C=C1	DTXSID5022641
CCC1(CC)C(=O)NC(=O)NC1=O	DTXSID5022643
CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	DTXSID0022644
CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1	DTXSID0022646
NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F	DTXSID5022647
CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1	DTXSID5022649
CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1	DTXSID4022652
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC	DTXSID9022655
CCN(CC)C(=O)C1CN2CCC3=CC(OC)=C(OC)C=C3C2CC1OC(C)=O	DTXSID9022657
NS(=O)(=O)C1=C(Cl)C=C2N=C(CSCC3=CC=CC=C3)NS(=O)(=O)C2=C1	DTXSID4022658
[H]C12CCC([H])(CC(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C	DTXSID9022659
CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1	DTXSID3022663
C[N+](C)(C)CC([O-])=O	DTXSID8022666
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	DTXSID3022667
CCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)COC(=O)CC	DTXSID7022671
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C	DTXSID2022672
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO	DTXSID7022673
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	DTXSID2022674
CC(C[N+](C)(C)C)OC(N)=O	DTXSID2022676
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F	DTXSID2022678
OC(=O)CCCCC1SCC2NC(=O)NC12	DTXSID7022679
CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=NC=CC=C1	DTXSID1022681
CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C	DTXSID1022683
CC1=CC2=C(OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3)C=CC=C2N1	DTXSID6022684
CC[N+](C)(C)CC1=C(Br)C=CC=C1	DTXSID1022685
CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(OC2(O)C2CCCN2C1=O)C(C)C	DTXSID1022687
CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1	DTXSID6022688
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1	DTXSID0022690
CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl	DTXSID0022692
CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O	DTXSID5022699
CC1=CC=C(Cl)C(OCC(O)CNC(C)(C)C)=C1	DTXSID7022704
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	DTXSID2022707
CC(CC1C2=C(CCC3=C1C=CC=C3)C=CC=C2)CN(C)C	DTXSID6022715
[H]C12CC(CC([H])(C3OC13)[N+]2(C)CCCC)OC(=O)C(CO)C1=CC=CC=C1	DTXSID1022718
CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(CC=C)C1	DTXSID6022719
CC(CCCC(C)(C)O)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C	DTXSID0022721
CC(CCCC(C)(C)O)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1=C	DTXSID5022722
COC1=CC=C2CC3N(CCC4=C3C=C3OCOC3=C4)CC2=C1OC	DTXSID5022724
CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1	DTXSID0022725
CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C	DTXSID0022727
C[N+](C)(C)CCOC(N)=O	DTXSID9022730
NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2	DTXSID4022731
CN1C(CC2=CC(N=NC(N)=O)C(=O)C=C12)S(O)(=O)=O	DTXSID9022732
CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1	DTXSID9022734
CC(CC1=CC(O)=C(O)C=C1)(NN)C(O)=O	DTXSID4022735
CCOC(=O)N1C=CN(C)C1=S	DTXSID9022736
NC(CSCC(O)=O)C(O)=O	DTXSID9022738
CCCCNC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	DTXSID8022741
CC1OC(CC(N)C1O)OC1CC(O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O	DTXSID3022742
ClCCNC(=O)N(CCCl)N=O	DTXSID8022743
NC(C(=O)NC1C2SCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1	DTXSID3022748
CC1=C(N2C(SC1)C(NC(=O)C(N)C1=CC=C(O)C=C1)C2=O)C(O)=O	DTXSID8022749
CN1N=NN=C1SCC1=C(N2C(SC1)C(NC(=O)C(OC=O)C1=CC=CC=C1)C2=O)C(O)=O	DTXSID2022751
NC(C(=O)NC1C2SCC(CSC3=CNN=N3)=C(N2C1=O)C(O)=O)C1=CC=C(O)C=C1	DTXSID7022752
CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1	DTXSID2022753
NC1=NC(=CS1)C(=NOCC(O)=O)C(=O)NC1C2SCC(C=C)=C(N2C1=O)C(O)=O	DTXSID7022754
NCC1=C(CC(=O)NC2C3SCC(CSC4=NN=NN4CC(O)=O)=C(N3C2=O)C(O)=O)C=CC=C1	DTXSID1022760
COC1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O	DTXSID1022762
COC1(NC(=O)CC2=CC=CS2)C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O	DTXSID1022764
COCC1=C(N2C(SC1)C(NC(=O)C(=NOC)C1=CSC(N)=N1)C2=O)C(=O)OC(C)OC(=O)OC(C)C	DTXSID1022766
COC1=C(N2C(SC1)C(NC(=O)C(N)C1=CCC=CC1)C2=O)C(O)=O	DTXSID1022768
CON=C(C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1	DTXSID5022774
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F	DTXSID0022777
CC1=C(N2C(SC1)C(NC(=O)C(N)C1=CC=CC=C1)C2=O)C(O)=O	DTXSID9022780
[O-]C(=O)C1=C(C[N+]2=CC=CC=C2)CSC2C(NC(=O)CC3=CC=CS3)C(=O)N12	DTXSID9022782
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC1=CC=CS1)C2=O)C(O)=O	DTXSID4022783
CC1=C(N2C(SC1)C(NC(=O)C(N)C1=CCC=CC1)C2=O)C(O)=O	DTXSID4022785
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl	DTXSID4022789
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC12C	DTXSID3022796
CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O	DTXSID3022798
NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O	DTXSID0022800
OC1=C2N=CC=CC2=C(Cl)C=C1Cl	DTXSID5022801
NC(=O)OCC(O)COC1=CC=C(Cl)C=C1	DTXSID5022803
CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	DTXSID0022808
CN(C)CCC=C1C2=CC=CC=C2SC2=CC=C(Cl)C=C12	DTXSID4022810
NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12	DTXSID4022812
ClC1=CC=C2OC(=O)NC2=C1	DTXSID9022813
OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12	DTXSID4022814
CC1=CC(=CC=C1N=NC1=CC=C2C(=CC(=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O)C1=CC(C)=C(C=C1)N=NC1=CC=C2C(=CC(=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O	DTXSID9022815
NC1=C2C=CC=CC2=C(C=C1N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=C(N)C2=CC=CC=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O	DTXSID4022816
CC1=C2C(=O)C3=C(C(O)=C(O)C(C4OC(CO)C(O)C(O)C4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O	DTXSID9022817
C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	DTXSID3022821
CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12	DTXSID8022822
COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C1=CC(Cl)=C(N)C=C1OC	DTXSID3022825
NC1=C2N=CN(C3CC(O)C(CO)O3)C2=NC(Cl)=N1	DTXSID8022828
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC	DTXSID3022829
CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1	DTXSID7022833
C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	DTXSID7022835
OC1=C2N=CC=CC2=C(Cl)C=C1I	DTXSID7022837
CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2CC1=NC1=CC=C(Cl)C=C1	DTXSID7022839
CC1=C(CCCl)SC=N1	DTXSID6022842
CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	DTXSID1022843
CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2	DTXSID6022844
ClC1=CC=CC(Cl)=C1N=C1NCCN1	DTXSID6022846
CC1CCCC(C)N1NC(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O	DTXSID1022847
CC(C)(N)CC1=CC=CC=C1Cl	DTXSID0022850
CN1CCN(CC1)C1=NC2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	DTXSID5022851
ClC1=CC2=C(NC(=O)CN3CCOC23C2=C(Cl)C=CC=C2)C=C1	DTXSID0022854
CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2	DTXSID5022855
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO	DTXSID5022857
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C	DTXSID0022858
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(O)=O	DTXSID9022861
CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1	DTXSID4022862
CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1	DTXSID4022866
